,spk1,spk1_fid,spk1_path,spk2,spk2_fid,spk2_path,noise_type,noise_db,noise_path,mixture_path
585,47M,sx423,/project/pi_mfiterau_umass_edu/TCD_TIMIT/47M/straightcam/sx423.wav,46F,si2084,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/si2084.wav,White,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/0/volunteers/47M/straightcam/sx423.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/47M_sx423_46F_si2084.wav
586,47M,sx438,/project/pi_mfiterau_umass_edu/TCD_TIMIT/47M/straightcam/sx438.wav,04M,si1211,/project/pi_mfiterau_umass_edu/TCD_TIMIT/04M/straightcam/si1211.wav,White,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/10/volunteers/47M/straightcam/sx438.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/47M_sx438_04M_si1211.wav
587,47M,sx63,/project/pi_mfiterau_umass_edu/TCD_TIMIT/47M/straightcam/sx63.wav,13F,sx69,/project/pi_mfiterau_umass_edu/TCD_TIMIT/13F/straightcam/sx69.wav,Cafe,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/5/volunteers/47M/straightcam/sx63.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/47M_sx63_13F_sx69.wav
588,06M,sa1,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sa1.wav,05F,sx421,/project/pi_mfiterau_umass_edu/TCD_TIMIT/05F/straightcam/sx421.wav,Babble,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/-5/volunteers/06M/straightcam/sa1.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sa1_05F_sx421.wav
589,06M,sa2,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sa2.wav,46F,sx104,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx104.wav,LR,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/0/volunteers/06M/straightcam/sa2.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sa2_46F_sx104.wav
590,06M,si1060,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1060.wav,05F,sx151,/project/pi_mfiterau_umass_edu/TCD_TIMIT/05F/straightcam/sx151.wav,White,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/15/volunteers/06M/straightcam/si1060.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1060_05F_sx151.wav
591,06M,si1063,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1063.wav,01M,sx95,/project/pi_mfiterau_umass_edu/TCD_TIMIT/01M/straightcam/sx95.wav,Babble,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/20/volunteers/06M/straightcam/si1063.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1063_01M_sx95.wav
592,06M,si1234,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1234.wav,42M,sx145,/project/pi_mfiterau_umass_edu/TCD_TIMIT/42M/straightcam/sx145.wav,White,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/0/volunteers/06M/straightcam/si1234.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1234_42M_sx145.wav
593,06M,si1237,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1237.wav,23M,si905,/project/pi_mfiterau_umass_edu/TCD_TIMIT/23M/straightcam/si905.wav,Street,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/0/volunteers/06M/straightcam/si1237.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1237_23M_si905.wav
594,06M,si1244,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1244.wav,12M,sx137,/project/pi_mfiterau_umass_edu/TCD_TIMIT/12M/straightcam/sx137.wav,Street,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/20/volunteers/06M/straightcam/si1244.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1244_12M_sx137.wav
595,06M,si1326,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1326.wav,22M,si617,/project/pi_mfiterau_umass_edu/TCD_TIMIT/22M/straightcam/si617.wav,Cafe,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/0/volunteers/06M/straightcam/si1326.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1326_22M_si617.wav
596,06M,si1329,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1329.wav,03F,si1701,/project/pi_mfiterau_umass_edu/TCD_TIMIT/03F/straightcam/si1701.wav,Babble,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/0/volunteers/06M/straightcam/si1329.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1329_03F_si1701.wav
597,06M,si1331,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1331.wav,52M,sx151,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx151.wav,Car,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/15/volunteers/06M/straightcam/si1331.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1331_52M_sx151.wav
598,06M,si1505,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1505.wav,29M,sx71,/project/pi_mfiterau_umass_edu/TCD_TIMIT/29M/straightcam/sx71.wav,Car,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/5/volunteers/06M/straightcam/si1505.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1505_29M_sx71.wav
599,06M,si1508,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1508.wav,31F,sa1,/project/pi_mfiterau_umass_edu/TCD_TIMIT/31F/straightcam/sa1.wav,Car,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/10/volunteers/06M/straightcam/si1508.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1508_31F_sa1.wav
600,06M,si1602,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1602.wav,07F,sx447,/project/pi_mfiterau_umass_edu/TCD_TIMIT/07F/straightcam/sx447.wav,LR,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/10/volunteers/06M/straightcam/si1602.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1602_07F_sx447.wav
601,06M,si1650,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1650.wav,46F,sx368,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx368.wav,Babble,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/-5/volunteers/06M/straightcam/si1650.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1650_46F_sx368.wav
602,06M,si1655,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1655.wav,52M,sx322,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx322.wav,Cafe,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/0/volunteers/06M/straightcam/si1655.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1655_52M_sx322.wav
603,06M,si1690,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1690.wav,38F,si1622,/project/pi_mfiterau_umass_edu/TCD_TIMIT/38F/straightcam/si1622.wav,White,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/5/volunteers/06M/straightcam/si1690.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1690_38F_si1622.wav
604,06M,si1693,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1693.wav,13F,si1688,/project/pi_mfiterau_umass_edu/TCD_TIMIT/13F/straightcam/si1688.wav,Babble,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/-5/volunteers/06M/straightcam/si1693.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1693_13F_si1688.wav
605,06M,si1864,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1864.wav,42M,sx406,/project/pi_mfiterau_umass_edu/TCD_TIMIT/42M/straightcam/sx406.wav,Babble,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/15/volunteers/06M/straightcam/si1864.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1864_42M_sx406.wav
606,06M,si1867,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1867.wav,21M,sx425,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sx425.wav,Cafe,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/-5/volunteers/06M/straightcam/si1867.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1867_21M_sx425.wav
607,06M,si1874,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1874.wav,57M,sx14,/project/pi_mfiterau_umass_edu/TCD_TIMIT/57M/straightcam/sx14.wav,Street,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/10/volunteers/06M/straightcam/si1874.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1874_57M_sx14.wav
608,06M,si1956,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si1956.wav,40F,si811,/project/pi_mfiterau_umass_edu/TCD_TIMIT/40F/straightcam/si811.wav,Cafe,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/5/volunteers/06M/straightcam/si1956.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si1956_40F_si811.wav
609,06M,si2043,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si2043.wav,05F,sx61,/project/pi_mfiterau_umass_edu/TCD_TIMIT/05F/straightcam/sx61.wav,Babble,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/15/volunteers/06M/straightcam/si2043.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si2043_05F_sx61.wav
610,06M,si2135,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si2135.wav,59F,sx277,/project/pi_mfiterau_umass_edu/TCD_TIMIT/59F/straightcam/sx277.wav,White,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/5/volunteers/06M/straightcam/si2135.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si2135_59F_sx277.wav
611,06M,si2138,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si2138.wav,37F,sx264,/project/pi_mfiterau_umass_edu/TCD_TIMIT/37F/straightcam/sx264.wav,White,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/0/volunteers/06M/straightcam/si2138.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si2138_37F_sx264.wav
612,06M,si2148,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si2148.wav,16M,sx370,/project/pi_mfiterau_umass_edu/TCD_TIMIT/16M/straightcam/sx370.wav,Babble,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/-5/volunteers/06M/straightcam/si2148.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si2148_16M_sx370.wav
613,06M,si2232,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si2232.wav,47M,sx106,/project/pi_mfiterau_umass_edu/TCD_TIMIT/47M/straightcam/sx106.wav,Street,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/20/volunteers/06M/straightcam/si2232.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si2232_47M_sx106.wav
614,06M,si2320,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si2320.wav,37F,sx80,/project/pi_mfiterau_umass_edu/TCD_TIMIT/37F/straightcam/sx80.wav,LR,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/20/volunteers/06M/straightcam/si2320.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si2320_37F_sx80.wav
615,06M,si2323,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si2323.wav,40F,si564,/project/pi_mfiterau_umass_edu/TCD_TIMIT/40F/straightcam/si564.wav,Babble,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/15/volunteers/06M/straightcam/si2323.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si2323_40F_si564.wav
616,06M,si474,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si474.wav,23M,si1287,/project/pi_mfiterau_umass_edu/TCD_TIMIT/23M/straightcam/si1287.wav,Car,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/5/volunteers/06M/straightcam/si474.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si474_23M_si1287.wav
617,06M,si604,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si604.wav,14M,sx345,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx345.wav,White,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/10/volunteers/06M/straightcam/si604.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si604_14M_sx345.wav
618,06M,si607,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si607.wav,59F,si2310,/project/pi_mfiterau_umass_edu/TCD_TIMIT/59F/straightcam/si2310.wav,Cafe,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/15/volunteers/06M/straightcam/si607.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si607_59F_si2310.wav
619,06M,si614,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si614.wav,47M,sx378,/project/pi_mfiterau_umass_edu/TCD_TIMIT/47M/straightcam/sx378.wav,LR,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/20/volunteers/06M/straightcam/si614.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si614_47M_sx378.wav
620,06M,si699,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si699.wav,10M,sx293,/project/pi_mfiterau_umass_edu/TCD_TIMIT/10M/straightcam/sx293.wav,Car,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/15/volunteers/06M/straightcam/si699.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si699_10M_sx293.wav
621,06M,si701,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si701.wav,05F,si1150,/project/pi_mfiterau_umass_edu/TCD_TIMIT/05F/straightcam/si1150.wav,White,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/-5/volunteers/06M/straightcam/si701.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si701_05F_si1150.wav
622,06M,si783,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si783.wav,13F,sx247,/project/pi_mfiterau_umass_edu/TCD_TIMIT/13F/straightcam/sx247.wav,Cafe,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/10/volunteers/06M/straightcam/si783.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si783_13F_sx247.wav
623,06M,si875,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si875.wav,50F,si1321,/project/pi_mfiterau_umass_edu/TCD_TIMIT/50F/straightcam/si1321.wav,LR,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/10/volunteers/06M/straightcam/si875.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si875_50F_si1321.wav
624,06M,si878,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si878.wav,11F,sx308,/project/pi_mfiterau_umass_edu/TCD_TIMIT/11F/straightcam/sx308.wav,Street,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/20/volunteers/06M/straightcam/si878.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si878_11F_sx308.wav
625,06M,si972,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/si972.wav,57M,sx110,/project/pi_mfiterau_umass_edu/TCD_TIMIT/57M/straightcam/sx110.wav,White,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/5/volunteers/06M/straightcam/si972.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_si972_57M_sx110.wav
626,06M,sx153,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx153.wav,11F,sx40,/project/pi_mfiterau_umass_edu/TCD_TIMIT/11F/straightcam/sx40.wav,Street,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/15/volunteers/06M/straightcam/sx153.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx153_11F_sx40.wav
627,06M,sx154,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx154.wav,20M,si595,/project/pi_mfiterau_umass_edu/TCD_TIMIT/20M/straightcam/si595.wav,Babble,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/20/volunteers/06M/straightcam/sx154.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx154_20M_si595.wav
628,06M,sx155,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx155.wav,02M,sx292,/project/pi_mfiterau_umass_edu/TCD_TIMIT/02M/straightcam/sx292.wav,Cafe,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/10/volunteers/06M/straightcam/sx155.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx155_02M_sx292.wav
629,06M,sx156,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx156.wav,07F,sx351,/project/pi_mfiterau_umass_edu/TCD_TIMIT/07F/straightcam/sx351.wav,Cafe,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/0/volunteers/06M/straightcam/sx156.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx156_07F_sx351.wav
630,06M,sx157,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx157.wav,40F,si2098,/project/pi_mfiterau_umass_edu/TCD_TIMIT/40F/straightcam/si2098.wav,Babble,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/0/volunteers/06M/straightcam/sx157.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx157_40F_si2098.wav
631,06M,sx158,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx158.wav,11F,sx395,/project/pi_mfiterau_umass_edu/TCD_TIMIT/11F/straightcam/sx395.wav,LR,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/5/volunteers/06M/straightcam/sx158.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx158_11F_sx395.wav
632,06M,sx159,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx159.wav,46F,sx194,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx194.wav,Cafe,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/20/volunteers/06M/straightcam/sx159.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx159_46F_sx194.wav
633,06M,sx160,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx160.wav,47M,sx286,/project/pi_mfiterau_umass_edu/TCD_TIMIT/47M/straightcam/sx286.wav,LR,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/10/volunteers/06M/straightcam/sx160.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx160_47M_sx286.wav
634,06M,sx162,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx162.wav,30F,sx265,/project/pi_mfiterau_umass_edu/TCD_TIMIT/30F/straightcam/sx265.wav,Car,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/10/volunteers/06M/straightcam/sx162.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx162_30F_sx265.wav
635,06M,sx163,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx163.wav,57M,sx197,/project/pi_mfiterau_umass_edu/TCD_TIMIT/57M/straightcam/sx197.wav,White,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/10/volunteers/06M/straightcam/sx163.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx163_57M_sx197.wav
636,06M,sx164,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx164.wav,07F,sx262,/project/pi_mfiterau_umass_edu/TCD_TIMIT/07F/straightcam/sx262.wav,Car,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/20/volunteers/06M/straightcam/sx164.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx164_07F_sx262.wav
637,06M,sx243,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx243.wav,13F,sx417,/project/pi_mfiterau_umass_edu/TCD_TIMIT/13F/straightcam/sx417.wav,Cafe,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/10/volunteers/06M/straightcam/sx243.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx243_13F_sx417.wav
638,06M,sx244,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx244.wav,46F,sx189,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx189.wav,White,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/-5/volunteers/06M/straightcam/sx244.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx244_46F_sx189.wav
639,06M,sx245,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx245.wav,24M,sx282,/project/pi_mfiterau_umass_edu/TCD_TIMIT/24M/straightcam/sx282.wav,Car,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/0/volunteers/06M/straightcam/sx245.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx245_24M_sx282.wav
640,06M,sx246,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx246.wav,29M,sx424,/project/pi_mfiterau_umass_edu/TCD_TIMIT/29M/straightcam/sx424.wav,LR,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/0/volunteers/06M/straightcam/sx246.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx246_29M_sx424.wav
641,06M,sx247,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx247.wav,59F,sx248,/project/pi_mfiterau_umass_edu/TCD_TIMIT/59F/straightcam/sx248.wav,Cafe,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/0/volunteers/06M/straightcam/sx247.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx247_59F_sx248.wav
642,06M,sx248,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx248.wav,21M,sx433,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sx433.wav,Babble,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/0/volunteers/06M/straightcam/sx248.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx248_21M_sx433.wav
643,06M,sx249,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx249.wav,17F,sx375,/project/pi_mfiterau_umass_edu/TCD_TIMIT/17F/straightcam/sx375.wav,White,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/5/volunteers/06M/straightcam/sx249.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx249_17F_sx375.wav
644,06M,sx250,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx250.wav,16M,sx275,/project/pi_mfiterau_umass_edu/TCD_TIMIT/16M/straightcam/sx275.wav,Car,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/-5/volunteers/06M/straightcam/sx250.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx250_16M_sx275.wav
645,06M,sx251,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx251.wav,46F,sx365,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx365.wav,Street,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/10/volunteers/06M/straightcam/sx251.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx251_46F_sx365.wav
646,06M,sx252,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx252.wav,43F,sx247,/project/pi_mfiterau_umass_edu/TCD_TIMIT/43F/straightcam/sx247.wav,Car,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/-5/volunteers/06M/straightcam/sx252.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx252_43F_sx247.wav
647,06M,sx253,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx253.wav,13F,sx329,/project/pi_mfiterau_umass_edu/TCD_TIMIT/13F/straightcam/sx329.wav,Car,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/5/volunteers/06M/straightcam/sx253.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/06M_sx253_13F_sx329.wav
